,document,r1-precision,r1-recall,r1-f1-score,r2-precision,r2-recall,r2-f1-score,rL-precision,rL-recall,rL-f1-score
146,W04-3239,0.2857142857142857,0.38961038961038963,0.32967032967032966,0.05263157894736842,0.0718954248366013,0.06077348066298342,0.1380952380952381,0.18831168831168832,0.15934065934065933
147,I05-3017,0.1792452830188679,0.40425531914893614,0.2483660130718954,0.04265402843601896,0.0967741935483871,0.05921052631578947,0.10849056603773585,0.24468085106382978,0.1503267973856209
148,N01-1025,0.24404761904761904,0.4606741573033708,0.31906614785992216,0.10778443113772455,0.20454545454545456,0.1411764705882353,0.15476190476190477,0.29213483146067415,0.20233463035019456
149,D07-1076,0.4223826714801444,0.5223214285714286,0.46706586826347307,0.14855072463768115,0.18385650224215247,0.16432865731462928,0.20938628158844766,0.25892857142857145,0.23153692614770457
150,W04-3206,0.21254355400696864,0.4357142857142857,0.2857142857142857,0.024475524475524476,0.050359712230215826,0.03294117647058824,0.10452961672473868,0.21428571428571427,0.1405152224824356
151,P03-1029,0.32170542635658916,0.5286624203821656,0.39999999999999997,0.10894941634241245,0.1794871794871795,0.13559322033898305,0.17829457364341086,0.2929936305732484,0.2216867469879518
152,P03-1011,0.2867383512544803,0.583941605839416,0.3846153846153846,0.039568345323741004,0.08088235294117647,0.053140096618357495,0.12544802867383512,0.25547445255474455,0.16826923076923075
153,W06-1606,0.13802816901408452,0.6901408450704225,0.2300469483568075,0.04519774011299435,0.22857142857142856,0.07547169811320754,0.08169014084507042,0.4084507042253521,0.13615023474178403
154,A94-1016,0.3951612903225806,0.362962962962963,0.37837837837837834,0.08502024291497975,0.07806691449814127,0.08139534883720931,0.1814516129032258,0.16666666666666666,0.17374517374517373
155,W04-3201,0.18152866242038215,0.41304347826086957,0.252212389380531,0.019169329073482427,0.043795620437956206,0.02666666666666667,0.08598726114649681,0.1956521739130435,0.11946902654867254
156,A97-1039,0.08571428571428572,0.5833333333333334,0.1494661921708185,0.036885245901639344,0.2571428571428571,0.06451612903225806,0.07346938775510205,0.5,0.12811387900355872
