,document,r1-precision,r1-recall,r1-f1-score,r2-precision,r2-recall,r2-f1-score,rL-precision,rL-recall,rL-f1-score
250,P03-1044,0.475,0.21714285714285714,0.29803921568627445,0.0759493670886076,0.034482758620689655,0.04743083003952569,0.25,0.11428571428571428,0.1568627450980392
251,P03-2041,0.4230769230769231,0.09401709401709402,0.15384615384615385,0.08,0.017241379310344827,0.028368794326241138,0.34615384615384615,0.07692307692307693,0.1258741258741259
252,E03-1008,0.4657534246575342,0.20987654320987653,0.2893617021276596,0.1527777777777778,0.06832298136645963,0.09442060085836909,0.2328767123287671,0.10493827160493827,0.1446808510638298
253,P89-1009,0.47959183673469385,0.33098591549295775,0.39166666666666666,0.24742268041237114,0.1702127659574468,0.20168067226890754,0.30612244897959184,0.2112676056338028,0.24999999999999994
254,D08-1021,0.5166666666666667,0.15816326530612246,0.24218750000000003,0.0847457627118644,0.02564102564102564,0.03937007874015748,0.35,0.10714285714285714,0.1640625
255,P11-1055,0.4645669291338583,0.3172043010752688,0.3769968051118211,0.047619047619047616,0.032432432432432434,0.03858520900321544,0.18110236220472442,0.12365591397849462,0.14696485623003194
256,P93-1008,0.3275862068965517,0.38,0.35185185185185186,0.08771929824561403,0.10204081632653061,0.09433962264150943,0.22413793103448276,0.26,0.24074074074074073
257,W06-3119,0.4430379746835443,0.14522821576763487,0.21875000000000003,0.07692307692307693,0.025,0.03773584905660378,0.20253164556962025,0.06639004149377593,0.1
258,W02-1210,0.40625,0.29545454545454547,0.3421052631578948,0.031746031746031744,0.022988505747126436,0.026666666666666665,0.21875,0.1590909090909091,0.18421052631578946
259,J92-1001,0.7945205479452054,0.2857142857142857,0.42028985507246375,0.6805555555555556,0.24257425742574257,0.35766423357664234,0.7671232876712328,0.27586206896551724,0.40579710144927533
260,P08-1088,0.3068181818181818,0.16363636363636364,0.21343873517786563,0.05747126436781609,0.03048780487804878,0.0398406374501992,0.13636363636363635,0.07272727272727272,0.09486166007905138
261,P97-1035,0.3656716417910448,0.3202614379084967,0.3414634146341463,0.09774436090225563,0.08552631578947369,0.09122807017543859,0.17164179104477612,0.1503267973856209,0.16027874564459932
262,P08-1043,0.36619718309859156,0.15568862275449102,0.2184873949579832,0.02857142857142857,0.012048192771084338,0.01694915254237288,0.23943661971830985,0.10179640718562874,0.14285714285714285
263,P89-1031,0.5507246376811594,0.24675324675324675,0.3408071748878924,0.11764705882352941,0.05228758169934641,0.07239819004524886,0.2753623188405797,0.12337662337662338,0.1704035874439462
264,P00-1071,0.31645569620253167,0.22935779816513763,0.26595744680851063,0.02564102564102564,0.018518518518518517,0.02150537634408602,0.20253164556962025,0.14678899082568808,0.17021276595744683
265,J99-2004,0.9871794871794872,0.2950191570881226,0.4542772861356932,0.935064935064935,0.27692307692307694,0.427299703264095,0.6538461538461539,0.19540229885057472,0.3008849557522124
266,P98-1012,0.4492753623188406,0.1834319526627219,0.26050420168067223,0.29411764705882354,0.11904761904761904,0.16949152542372883,0.2753623188405797,0.11242603550295859,0.15966386554621848
267,P94-1013,0.4166666666666667,0.26785714285714285,0.32608695652173914,0.14018691588785046,0.08982035928143713,0.1094890510948905,0.18518518518518517,0.11904761904761904,0.14492753623188406
268,N04-3012,0.48717948717948717,0.2620689655172414,0.34080717488789236,0.1038961038961039,0.05555555555555555,0.07239819004524886,0.2692307692307692,0.14482758620689656,0.1883408071748879
269,C90-3044,0.6851851851851852,0.27007299270072993,0.387434554973822,0.5849056603773585,0.22794117647058823,0.328042328042328,0.3333333333333333,0.13138686131386862,0.18848167539267016
270,C92-3126,0.36,0.39473684210526316,0.37656903765690375,0.1693548387096774,0.18584070796460178,0.1772151898734177,0.24,0.2631578947368421,0.2510460251046025
271,P97-1003,0.37662337662337664,0.3411764705882353,0.35802469135802467,0.10526315789473684,0.09523809523809523,0.1,0.15584415584415584,0.1411764705882353,0.14814814814814814
272,W04-3247,0.4368932038834951,0.2922077922077922,0.35019455252918286,0.06862745098039216,0.0457516339869281,0.054901960784313725,0.24271844660194175,0.16233766233766234,0.19455252918287938
273,C04-1111,0.3333333333333333,0.10596026490066225,0.16080402010050251,0.02127659574468085,0.006666666666666667,0.01015228426395939,0.25,0.07947019867549669,0.12060301507537688
274,W04-2705,0.375,0.12931034482758622,0.19230769230769235,0.10256410256410256,0.034782608695652174,0.05194805194805195,0.25,0.08620689655172414,0.12820512820512822
275,H93-1052,0.7297297297297297,0.31952662721893493,0.4444444444444445,0.5342465753424658,0.23214285714285715,0.32365145228215775,0.44594594594594594,0.1952662721893491,0.2716049382716049
276,P93-1001,0.40298507462686567,0.16071428571428573,0.22978723404255322,0.07575757575757576,0.029940119760479042,0.04291845493562232,0.208955223880597,0.08333333333333333,0.11914893617021276
277,A00-2024,0.3563218390804598,0.2440944881889764,0.28971962616822433,0.05813953488372093,0.03968253968253968,0.04716981132075471,0.1724137931034483,0.11811023622047244,0.14018691588785046
278,J95-2002,0.8245614035087719,0.46534653465346537,0.5949367088607594,0.7256637168141593,0.4079601990049751,0.5222929936305732,0.6578947368421053,0.3712871287128713,0.47468354430379756
279,W98-1115,0.3,0.13953488372093023,0.1904761904761905,0.05063291139240506,0.023391812865497075,0.03200000000000001,0.1625,0.0755813953488372,0.10317460317460317
280,P07-1055,0.1891891891891892,0.1346153846153846,0.15730337078651685,0.0136986301369863,0.009708737864077669,0.011363636363636362,0.12162162162162163,0.08653846153846154,0.10112359550561797
281,P85-1008,0.5774647887323944,0.23295454545454544,0.3319838056680162,0.14285714285714285,0.05714285714285714,0.08163265306122448,0.28169014084507044,0.11363636363636363,0.16194331983805668
282,P08-1086,0.390625,0.3125,0.3472222222222222,0.05511811023622047,0.0440251572327044,0.048951048951048945,0.1796875,0.14375,0.1597222222222222
283,W03-1730,0.4807692307692308,0.16129032258064516,0.24154589371980673,0.17647058823529413,0.05844155844155844,0.0878048780487805,0.3076923076923077,0.1032258064516129,0.15458937198067632
284,W03-0424,0.5294117647058824,0.20610687022900764,0.2967032967032967,0.1,0.038461538461538464,0.05555555555555555,0.3137254901960784,0.12213740458015267,0.1758241758241758
285,D11-1006,0.3238095238095238,0.17,0.22295081967213118,0.07692307692307693,0.04020100502512563,0.052805280528052806,0.17142857142857143,0.09,0.11803278688524589
286,D10-1120,0.3490566037735849,0.2824427480916031,0.31223628691983124,0.06666666666666667,0.05384615384615385,0.05957446808510638,0.16037735849056603,0.1297709923664122,0.14345991561181434
287,D07-1090,0.3695652173913043,0.20816326530612245,0.26631853785900783,0.051094890510948905,0.028688524590163935,0.03674540682414698,0.1956521739130435,0.11020408163265306,0.1409921671018277
288,L08-1093,0.21212121212121213,0.1076923076923077,0.14285714285714288,0.015384615384615385,0.007751937984496124,0.010309278350515464,0.16666666666666666,0.08461538461538462,0.11224489795918367
289,J97-4005,0.921875,0.35119047619047616,0.5086206896551724,0.8095238095238095,0.30538922155688625,0.4434782608695652,0.65625,0.25,0.3620689655172414
290,W11-1902,0.5789473684210527,0.1864406779661017,0.2820512820512821,0.19642857142857142,0.0625,0.09482758620689656,0.2982456140350877,0.096045197740113,0.1452991452991453
291,J01-2002,0.9833333333333333,0.3881578947368421,0.5566037735849056,0.9491525423728814,0.3708609271523179,0.5333333333333333,0.8833333333333333,0.34868421052631576,0.5
292,N01-1008,0.2894736842105263,0.16666666666666666,0.21153846153846154,0.02666666666666667,0.015267175572519083,0.019417475728155338,0.15789473684210525,0.09090909090909091,0.11538461538461539
293,P03-1004,0.3875,0.14903846153846154,0.2152777777777778,0.10126582278481013,0.03864734299516908,0.055944055944055944,0.1875,0.07211538461538461,0.10416666666666667
294,N06-1025,0.2708333333333333,0.21487603305785125,0.23963133640552994,0.07368421052631578,0.058333333333333334,0.06511627906976744,0.17708333333333334,0.14049586776859505,0.1566820276497696
295,P10-1142,0.22330097087378642,0.32857142857142857,0.2658959537572254,0.029411764705882353,0.043478260869565216,0.035087719298245605,0.13592233009708737,0.2,0.16184971098265896
296,N10-1013,0.4044943820224719,0.2608695652173913,0.31718061674008813,0.1590909090909091,0.10218978102189781,0.12444444444444443,0.2247191011235955,0.14492753623188406,0.1762114537444934
297,W04-3213,0.3409090909090909,0.22388059701492538,0.2702702702702703,0.05747126436781609,0.03759398496240601,0.045454545454545456,0.1590909090909091,0.1044776119402985,0.12612612612612614
298,W02-0505,0.4098360655737705,0.12626262626262627,0.19305019305019305,0.03333333333333333,0.01015228426395939,0.015564202334630349,0.22950819672131148,0.0707070707070707,0.1081081081081081
299,D07-1097,0.48333333333333334,0.14427860696517414,0.22222222222222227,0.23728813559322035,0.07,0.10810810810810813,0.3333333333333333,0.09950248756218906,0.15325670498084293
300,W09-1401,0.352112676056338,0.11312217194570136,0.17123287671232879,0.04285714285714286,0.013636363636363636,0.020689655172413793,0.23943661971830985,0.07692307692307693,0.11643835616438357
301,P03-1003,0.3157894736842105,0.30857142857142855,0.3121387283236994,0.041176470588235294,0.040229885057471264,0.040697674418604654,0.12280701754385964,0.12,0.12138728323699421
302,C10-1011,0.40540540540540543,0.07352941176470588,0.12448132780082988,0.08333333333333333,0.014778325123152709,0.02510460251046025,0.2702702702702703,0.049019607843137254,0.08298755186721991
303,A97-1014,0.2857142857142857,0.08791208791208792,0.13445378151260504,0.037037037037037035,0.011111111111111112,0.017094017094017092,0.21428571428571427,0.06593406593406594,0.10084033613445377
304,N01-1006,0.42105263157894735,0.16842105263157894,0.24060150375939848,0.06666666666666667,0.026455026455026454,0.03787878787878788,0.23684210526315788,0.09473684210526316,0.13533834586466167
305,P98-1046,0.4626865671641791,0.15422885572139303,0.23134328358208955,0.13636363636363635,0.045,0.06766917293233084,0.23880597014925373,0.07960199004975124,0.11940298507462688
306,P07-1030,0.41025641025641024,0.19631901840490798,0.26556016597510373,0.05194805194805195,0.024691358024691357,0.03347280334728033,0.21794871794871795,0.10429447852760736,0.14107883817427386
307,P08-1028,0.2169811320754717,0.21904761904761905,0.21800947867298578,0.0380952380952381,0.038461538461538464,0.038277511961722493,0.10377358490566038,0.10476190476190476,0.1042654028436019
308,P03-1035,0.5161290322580645,0.2711864406779661,0.35555555555555557,0.2459016393442623,0.1282051282051282,0.1685393258426966,0.25806451612903225,0.13559322033898305,0.17777777777777778
309,N06-2033,0.2857142857142857,0.18947368421052632,0.22784810126582278,0.016129032258064516,0.010638297872340425,0.01282051282051282,0.12698412698412698,0.08421052631578947,0.10126582278481013
310,P04-1018,0.5512820512820513,0.2107843137254902,0.3049645390070922,0.22077922077922077,0.08374384236453201,0.12142857142857143,0.3076923076923077,0.11764705882352941,0.1702127659574468
311,P07-1037,0.45121951219512196,0.21637426900584794,0.29249011857707513,0.09876543209876543,0.047058823529411764,0.06374501992031872,0.1951219512195122,0.0935672514619883,0.12648221343873517
312,C04-1180,0.1780821917808219,0.10483870967741936,0.1319796954314721,0.027777777777777776,0.016260162601626018,0.020512820512820513,0.136986301369863,0.08064516129032258,0.10152284263959391
313,N06-1014,0.2523364485981308,0.2967032967032967,0.27272727272727276,0.018867924528301886,0.022222222222222223,0.02040816326530612,0.11214953271028037,0.13186813186813187,0.12121212121212122
314,J02-1003,0.6144578313253012,0.6455696202531646,0.6296296296296295,0.5365853658536586,0.5641025641025641,0.55,0.5542168674698795,0.5822784810126582,0.5679012345679012
315,J95-2003,0.5070422535211268,0.17307692307692307,0.2580645161290322,0.3,0.10144927536231885,0.1516245487364621,0.3380281690140845,0.11538461538461539,0.17204301075268816
316,P03-1051,0.5064935064935064,0.1813953488372093,0.2671232876712329,0.17105263157894737,0.06074766355140187,0.0896551724137931,0.2727272727272727,0.09767441860465116,0.14383561643835616
317,J03-4004,0.8602150537634409,0.39215686274509803,0.5387205387205387,0.7391304347826086,0.33497536945812806,0.4610169491525423,0.5806451612903226,0.2647058823529412,0.36363636363636365
318,H94-1046,0.8061224489795918,0.43169398907103823,0.5622775800711745,0.6907216494845361,0.36813186813186816,0.48028673835125457,0.5510204081632653,0.29508196721311475,0.38434163701067614
319,P97-1005,0.2962962962962963,0.1935483870967742,0.23414634146341462,0.0125,0.008130081300813009,0.009852216748768475,0.16049382716049382,0.10483870967741936,0.12682926829268293
320,W03-0425,0.26744186046511625,0.4,0.32055749128919864,0.04678362573099415,0.07017543859649122,0.05614035087719298,0.11627906976744186,0.17391304347826086,0.13937282229965156
321,J00-3003,0.7551020408163265,0.15040650406504066,0.2508474576271187,0.6875,0.1346938775510204,0.22525597269624573,0.4897959183673469,0.0975609756097561,0.16271186440677968
322,P10-1110,0.41605839416058393,0.3202247191011236,0.3619047619047619,0.13970588235294118,0.10734463276836158,0.12140575079872204,0.2116788321167883,0.16292134831460675,0.18412698412698414
323,D07-1031,0.3835616438356164,0.15819209039548024,0.224,0.013888888888888888,0.005681818181818182,0.008064516129032256,0.2054794520547945,0.0847457627118644,0.12
324,P00-1041,0.45977011494252873,0.26490066225165565,0.33613445378151263,0.09302325581395349,0.05333333333333334,0.06779661016949153,0.22988505747126436,0.13245033112582782,0.16806722689075632
325,C94-2195,0.3448275862068966,0.12987012987012986,0.18867924528301885,0.07142857142857142,0.02631578947368421,0.038461538461538464,0.2413793103448276,0.09090909090909091,0.1320754716981132
326,W02-0301,0.26811594202898553,0.20555555555555555,0.23270440251572327,0.0364963503649635,0.027932960893854747,0.03164556962025316,0.14492753623188406,0.1111111111111111,0.12578616352201255
327,N07-4013,0.7978723404255319,0.42613636363636365,0.5555555555555556,0.6881720430107527,0.3657142857142857,0.47761194029850745,0.48936170212765956,0.26136363636363635,0.3407407407407407
328,D08-1016,0.4642857142857143,0.08496732026143791,0.14364640883977903,0.18518518518518517,0.03289473684210526,0.0558659217877095,0.21428571428571427,0.0392156862745098,0.06629834254143646
329,P90-1010,0.6037735849056604,0.3018867924528302,0.4025157232704402,0.49523809523809526,0.24644549763033174,0.32911392405063294,0.5,0.25,0.3333333333333333
330,P06-2101,0.39622641509433965,0.09333333333333334,0.15107913669064751,0.038461538461538464,0.008928571428571428,0.014492753623188408,0.20754716981132076,0.04888888888888889,0.07913669064748202
331,W97-1306,0.4342105263157895,0.16751269035532995,0.24175824175824176,0.09333333333333334,0.03571428571428571,0.051660516605166046,0.25,0.09644670050761421,0.1391941391941392
332,C90-3045,0.3054393305439331,0.4319526627218935,0.35784313725490197,0.1134453781512605,0.16071428571428573,0.1330049261083744,0.13807531380753138,0.1952662721893491,0.16176470588235295
333,P04-1043,0.4,0.11188811188811189,0.17486338797814208,0.02564102564102564,0.007042253521126761,0.011049723756906079,0.225,0.06293706293706294,0.09836065573770493
334,P03-1056,0.26666666666666666,0.08620689655172414,0.13029315960912052,0.0,0.0,0.0,0.16,0.05172413793103448,0.07817589576547232
335,J03-4003,0.71875,0.20087336244541484,0.31399317406143346,0.6031746031746031,0.16666666666666666,0.2611683848797251,0.59375,0.16593886462882096,0.25938566552901027
336,C92-1019,0.5686274509803921,0.2230769230769231,0.32044198895027626,0.4,0.15503875968992248,0.223463687150838,0.3333333333333333,0.13076923076923078,0.1878453038674033
337,P94-1012,0.2727272727272727,0.1651376146788991,0.2057142857142857,0.046153846153846156,0.027777777777777776,0.03468208092485549,0.16666666666666666,0.10091743119266056,0.1257142857142857
338,P07-1098,0.3448275862068966,0.16666666666666666,0.2247191011235955,0.017543859649122806,0.008403361344537815,0.011363636363636362,0.1896551724137931,0.09166666666666666,0.12359550561797752
339,D08-1011,0.2982456140350877,0.1118421052631579,0.1626794258373206,0.125,0.046357615894039736,0.06763285024154589,0.22807017543859648,0.08552631578947369,0.1244019138755981
340,W02-0908,0.35106382978723405,0.22448979591836735,0.2738589211618257,0.06451612903225806,0.0410958904109589,0.0502092050209205,0.19148936170212766,0.12244897959183673,0.14937759336099585
341,W10-2805,0.4915254237288136,0.12831858407079647,0.20350877192982458,0.08620689655172414,0.022222222222222223,0.0353356890459364,0.2033898305084746,0.05309734513274336,0.08421052631578949
342,P06-1121,0.48148148148148145,0.06372549019607843,0.11255411255411256,0.15384615384615385,0.019704433497536946,0.03493449781659389,0.3333333333333333,0.04411764705882353,0.07792207792207792
343,J00-3004,0.5384615384615384,0.2916666666666667,0.3783783783783784,0.37662337662337664,0.20279720279720279,0.2636363636363636,0.46153846153846156,0.25,0.32432432432432434
344,P03-1069,0.37168141592920356,0.2781456953642384,0.3181818181818182,0.008928571428571428,0.006666666666666667,0.007633587786259542,0.17699115044247787,0.13245033112582782,0.15151515151515152
345,P04-1075,0.2545454545454545,0.08974358974358974,0.13270142180094785,0.0,0.0,0.0,0.14545454545454545,0.05128205128205128,0.07582938388625593
346,P11-1098,0.4482758620689655,0.21081081081081082,0.2867647058823529,0.08139534883720931,0.03804347826086957,0.05185185185185186,0.21839080459770116,0.10270270270270271,0.13970588235294118
347,P07-1065,0.5263157894736842,0.11764705882352941,0.1923076923076923,0.1891891891891892,0.04142011834319527,0.0679611650485437,0.42105263157894735,0.09411764705882353,0.15384615384615383
348,W05-1203,0.26956521739130435,0.30392156862745096,0.2857142857142857,0.02631578947368421,0.0297029702970297,0.027906976744186043,0.13043478260869565,0.14705882352941177,0.1382488479262673
349,P98-1013,0.4126984126984127,0.13978494623655913,0.2088353413654618,0.12903225806451613,0.043243243243243246,0.06477732793522267,0.23809523809523808,0.08064516129032258,0.12048192771084337
350,D08-1027,0.4444444444444444,0.21875,0.2931937172774869,0.136,0.06666666666666667,0.08947368421052633,0.23015873015873015,0.11328125,0.1518324607329843
351,H94-1048,0.21153846153846154,0.18333333333333332,0.1964285714285714,0.0,0.0,0.0,0.1346153846153846,0.11666666666666667,0.125
352,P07-1091,0.2833333333333333,0.12056737588652482,0.1691542288557214,0.03389830508474576,0.014285714285714285,0.020100502512562814,0.2,0.0851063829787234,0.11940298507462686
353,E03-1009,0.19298245614035087,0.39759036144578314,0.25984251968503935,0.011764705882352941,0.024390243902439025,0.015873015873015872,0.0935672514619883,0.1927710843373494,0.12598425196850394
354,W00-0403,0.208955223880597,0.13725490196078433,0.16568047337278105,0.0,0.0,0.0,0.13432835820895522,0.08823529411764706,0.10650887573964497
355,W06-1670,0.42,0.13725490196078433,0.20689655172413793,0.08163265306122448,0.02631578947368421,0.039800995024875614,0.24,0.0784313725490196,0.11822660098522167
356,C88-1016,0.7205882352941176,0.16896551724137931,0.2737430167597765,0.5970149253731343,0.1384083044982699,0.22471910112359553,0.5441176470588235,0.12758620689655173,0.20670391061452514
357,P07-1096,0.36666666666666664,0.18803418803418803,0.2485875706214689,0.06779661016949153,0.034482758620689655,0.045714285714285714,0.21666666666666667,0.1111111111111111,0.14689265536723164
358,N06-1041,0.4166666666666667,0.22012578616352202,0.2880658436213992,0.07228915662650602,0.0379746835443038,0.04979253112033195,0.20238095238095238,0.1069182389937107,0.13991769547325103
359,D07-1007,0.4945054945054945,0.15901060070671377,0.24064171122994651,0.13333333333333333,0.0425531914893617,0.06451612903225806,0.27472527472527475,0.08833922261484099,0.13368983957219252
360,P03-1058,0.5492957746478874,0.1921182266009852,0.2846715328467153,0.12857142857142856,0.04455445544554455,0.0661764705882353,0.323943661971831,0.11330049261083744,0.16788321167883213
361,P07-2045,0.3333333333333333,0.25316455696202533,0.2877697841726619,0.05084745762711865,0.038461538461538464,0.043795620437956206,0.2,0.1518987341772152,0.17266187050359713
362,D08-1020,0.5423728813559322,0.1553398058252427,0.2415094339622641,0.10344827586206896,0.02926829268292683,0.045627376425855515,0.3050847457627119,0.08737864077669903,0.13584905660377358
363,J96-1002,0.5930232558139535,0.5151515151515151,0.5513513513513513,0.47058823529411764,0.40816326530612246,0.43715846994535523,0.4883720930232558,0.42424242424242425,0.454054054054054
364,W95-0115,0.3786407766990291,0.23353293413173654,0.2888888888888889,0.06862745098039216,0.04216867469879518,0.05223880597014925,0.1941747572815534,0.11976047904191617,0.14814814814814817
365,C96-1079,0.10869565217391304,0.05434782608695652,0.07246376811594203,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.05797101449275362
366,P07-1036,0.296875,0.11728395061728394,0.16814159292035397,0.031746031746031744,0.012422360248447204,0.017857142857142856,0.15625,0.06172839506172839,0.08849557522123894
367,J02-1002,0.8450704225352113,0.4411764705882353,0.5797101449275363,0.7428571428571429,0.3851851851851852,0.5073170731707316,0.5774647887323944,0.3014705882352941,0.3961352657004831
368,J98-3005,0.6307692307692307,0.31297709923664124,0.41836734693877553,0.390625,0.19230769230769232,0.2577319587628866,0.4153846153846154,0.20610687022900764,0.2755102040816326
369,P07-1031,0.5,0.2482758620689655,0.3317972350230414,0.18309859154929578,0.09027777777777778,0.12093023255813953,0.3333333333333333,0.16551724137931034,0.22119815668202766
370,J86-3001,0.7647058823529411,0.25573770491803277,0.3832923832923833,0.6237623762376238,0.20723684210526316,0.3111111111111111,0.5980392156862745,0.2,0.29975429975429974
371,D09-1101,0.375,0.08152173913043478,0.13392857142857142,0.05128205128205128,0.01092896174863388,0.018018018018018018,0.2,0.043478260869565216,0.07142857142857142
372,J81-4003,0.421875,0.4090909090909091,0.4153846153846154,0.2857142857142857,0.27692307692307694,0.28125,0.375,0.36363636363636365,0.3692307692307692
373,D11-1062,0.4431818181818182,0.22674418604651161,0.3,0.09195402298850575,0.04678362573099415,0.06201550387596899,0.26136363636363635,0.13372093023255813,0.17692307692307688
374,P04-1021,0.4794520547945205,0.1483050847457627,0.22653721682847897,0.08333333333333333,0.02553191489361702,0.03908794788273615,0.1917808219178082,0.059322033898305086,0.09061488673139158
375,W96-0102,0.45901639344262296,0.2178988326848249,0.295514511873351,0.05785123966942149,0.02734375,0.03713527851458886,0.21311475409836064,0.10116731517509728,0.13720316622691292
376,P11-1038,0.3132530120481928,0.19402985074626866,0.23963133640552994,0.036585365853658534,0.022556390977443608,0.027906976744186046,0.18072289156626506,0.11194029850746269,0.13824884792626727
377,J82-3004,0.7230769230769231,0.30128205128205127,0.42533936651583715,0.421875,0.17419354838709677,0.2465753424657534,0.46153846153846156,0.19230769230769232,0.2714932126696833
378,N09-1003,0.29508196721311475,0.11464968152866242,0.1651376146788991,0.03333333333333333,0.01282051282051282,0.018518518518518517,0.13114754098360656,0.050955414012738856,0.07339449541284404
379,P08-2007,0.40789473684210525,0.3924050632911392,0.39999999999999997,0.13333333333333333,0.1282051282051282,0.13071895424836602,0.19736842105263158,0.189873417721519,0.1935483870967742
380,P07-1007,0.4444444444444444,0.2517482517482518,0.32142857142857145,0.1,0.056338028169014086,0.07207207207207207,0.18518518518518517,0.1048951048951049,0.13392857142857142
381,D07-1096,0.35294117647058826,0.147239263803681,0.2077922077922078,0.11940298507462686,0.04938271604938271,0.06986899563318776,0.16176470588235295,0.06748466257668712,0.09523809523809525
382,J01-2004,0.7380952380952381,0.27074235807860264,0.39616613418530355,0.6024096385542169,0.21929824561403508,0.32154340836012857,0.7261904761904762,0.2663755458515284,0.3897763578274761
383,W04-3212,0.4942528735632184,0.3282442748091603,0.3944954128440367,0.16279069767441862,0.1076923076923077,0.12962962962962965,0.26436781609195403,0.17557251908396945,0.21100917431192662
384,W01-0514,0.26732673267326734,0.36486486486486486,0.30857142857142855,0.06,0.0821917808219178,0.06936416184971099,0.15841584158415842,0.21621621621621623,0.18285714285714283
385,D10-1119,0.717948717948718,0.15384615384615385,0.2533936651583711,0.3157894736842105,0.06629834254143646,0.1095890410958904,0.4358974358974359,0.09340659340659341,0.15384615384615385
386,W06-1615,0.5538461538461539,0.14754098360655737,0.23300970873786409,0.203125,0.053497942386831275,0.08469055374592833,0.36923076923076925,0.09836065573770492,0.1553398058252427
387,P03-1002,0.24731182795698925,0.26744186046511625,0.25698324022346364,0.043478260869565216,0.047058823529411764,0.04519774011299435,0.13978494623655913,0.1511627906976744,0.14525139664804468
388,D07-1091,0.559322033898305,0.1746031746031746,0.26612903225806456,0.1206896551724138,0.03723404255319149,0.05691056910569106,0.2542372881355932,0.07936507936507936,0.12096774193548387
389,D08-1089,0.40298507462686567,0.12053571428571429,0.18556701030927836,0.10606060606060606,0.03139013452914798,0.04844290657439446,0.19402985074626866,0.05803571428571429,0.08934707903780069
390,W04-0803,0.3368421052631579,0.16580310880829016,0.22222222222222224,0.06382978723404255,0.03125,0.04195804195804196,0.2,0.09844559585492228,0.13194444444444445
391,W01-0513,0.43137254901960786,0.16417910447761194,0.23783783783783782,0.08,0.03007518796992481,0.04371584699453552,0.21568627450980393,0.08208955223880597,0.11891891891891891
392,W07-0734,0.49056603773584906,0.1793103448275862,0.2626262626262626,0.17307692307692307,0.0625,0.09183673469387756,0.2641509433962264,0.09655172413793103,0.1414141414141414
393,W10-3001,0.3764705882352941,0.32323232323232326,0.34782608695652173,0.08333333333333333,0.07142857142857142,0.07692307692307691,0.21176470588235294,0.18181818181818182,0.19565217391304351
394,N04-1033,0.2711864406779661,0.11851851851851852,0.16494845360824742,0.05172413793103448,0.022388059701492536,0.03125,0.15254237288135594,0.06666666666666667,0.09278350515463918
395,N03-1026,0.38571428571428573,0.1588235294117647,0.22499999999999998,0.08695652173913043,0.03550295857988166,0.05042016806722689,0.2714285714285714,0.11176470588235295,0.15833333333333335
396,P05-1010,0.2857142857142857,0.10666666666666667,0.1553398058252427,0.0,0.0,0.0,0.14285714285714285,0.05333333333333334,0.07766990291262135
397,E06-1051,0.2972972972972973,0.2920353982300885,0.29464285714285715,0.05454545454545454,0.05357142857142857,0.05405405405405405,0.15315315315315314,0.1504424778761062,0.15178571428571427
398,W97-0301,0.9772727272727273,0.4174757281553398,0.5850340136054422,0.9540229885057471,0.40487804878048783,0.5684931506849316,0.9772727272727273,0.4174757281553398,0.5850340136054422
399,C88-2121,0.7837837837837838,0.1657142857142857,0.27358490566037735,0.6575342465753424,0.13753581661891118,0.2274881516587678,0.581081081081081,0.12285714285714286,0.20283018867924527
400,H05-1043,0.3620689655172414,0.1206896551724138,0.1810344827586207,0.017543859649122806,0.005780346820809248,0.008695652173913044,0.1724137931034483,0.05747126436781609,0.08620689655172414
401,P09-1027,0.38461538461538464,0.07246376811594203,0.12195121951219513,0.05263157894736842,0.009708737864077669,0.01639344262295082,0.3076923076923077,0.057971014492753624,0.0975609756097561
402,P05-2008,0.4084507042253521,0.19078947368421054,0.26008968609865474,0.014285714285714285,0.006622516556291391,0.009049773755656108,0.15492957746478872,0.07236842105263158,0.09865470852017938
403,N07-1023,0.36486486486486486,0.20930232558139536,0.2660098522167488,0.0547945205479452,0.03125,0.03980099502487562,0.16216216216216217,0.09302325581395349,0.11822660098522167
404,H05-1044,0.34545454545454546,0.12837837837837837,0.18719211822660095,0.037037037037037035,0.013605442176870748,0.01990049751243781,0.21818181818181817,0.08108108108108109,0.11822660098522167
405,P06-1038,0.5161290322580645,0.0963855421686747,0.16243654822335027,0.1,0.01818181818181818,0.030769230769230767,0.25806451612903225,0.04819277108433735,0.08121827411167513
406,W00-0726,0.14285714285714285,0.12280701754385964,0.1320754716981132,0.0,0.0,0.0,0.10204081632653061,0.08771929824561403,0.09433962264150943
407,N03-1021,0.25,0.03571428571428571,0.0625,0.06666666666666667,0.009009009009009009,0.015873015873015872,0.1875,0.026785714285714284,0.046875
408,P05-1017,0.3291139240506329,0.16560509554140126,0.22033898305084745,0.0,0.0,0.0,0.16455696202531644,0.08280254777070063,0.11016949152542373
409,W11-0705,0.2804878048780488,0.27058823529411763,0.2754491017964072,0.037037037037037035,0.03571428571428571,0.03636363636363636,0.14634146341463414,0.1411764705882353,0.1437125748502994
410,W07-0733,0.32894736842105265,0.18115942028985507,0.2336448598130841,0.06666666666666667,0.0364963503649635,0.04716981132075471,0.19736842105263158,0.10869565217391304,0.14018691588785048
411,W06-2915,0.49572649572649574,0.2857142857142857,0.3625,0.21551724137931033,0.12376237623762376,0.15723270440251572,0.358974358974359,0.20689655172413793,0.26249999999999996
